name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,Gap angle,cos(gap angle),UAV Speed,UAV Payload,Final UAV Speed
"Birmingham, England, United Kingdom",6/21/2022,10.1,10.1,9.4,95.42,0,4.8,,0,0,26.6,13.9,191.1,1004,99.7,22,14,0.1,0,10,Overcast,cloudy,,20,-0.7208777924,21.33558713,6.962812178,5.20516043
"Birmingham, England, United Kingdom",6/21/2022,10.4,10.4,9.6,94.79,0.2,4.8,rain,0,0,24.1,13,189.6,1004,100,24.1,21,0.1,0,10,Overcast,cloudy,,157,-0.4909501018,29.6807951,9.77214124,18.2056722
"Birmingham, England, United Kingdom",6/21/2022,10.6,10.6,9.5,93.12,0,23.8,,0,0,24.7,13.9,195.2,1004,100,23.9,39.7,0.2,0,10,Overcast,cloudy,,0,1,21.81742734,13.15872189,40.39844385
"Birmingham, England, United Kingdom",6/21/2022,10.8,10.8,9.5,91.48,0,23.8,,0,0,25.3,14.9,200.7,1004,100,23.6,58.3,0.2,1,10,Overcast,cloudy,,27,0.2457904164,27.82564634,14.14419157,30.52446554
"Birmingham, England, United Kingdom",6/21/2022,11.1,11.1,9.5,89.87,0.5,23.8,rain,0,0,25.9,15.8,206.3,1004,100,23.4,77,0.3,1,10,Overcast,cloudy,,130,-0.9651330955,24.50894963,0.08170790261,2.572264547
"Birmingham, England, United Kingdom",6/21/2022,12.3,12.3,9.6,83.58,0,23.8,,0,0,25.4,16.6,212.4,1004.3,95.2,19.4,158.3,0.6,2,10,Overcast,cloudy,,126,0.9937681166,21.55387924,6.148492901,43.90652134
"Birmingham, England, United Kingdom",6/21/2022,13.5,13.5,9.7,77.79,0,23.8,,0,0,25,17.3,218.5,1004.7,90.4,15.4,239.7,0.9,2,10,Overcast,cloudy,,311,0.9920595987,27.2643507,10.39742873,49.15916504
"Birmingham, England, United Kingdom",6/21/2022,14.7,14.7,9.8,72.45,0.9,23.8,rain,0,0,24.5,18,224.6,1005,85.6,11.4,321,1.2,3,10,Partially cloudy,partly-cloudy-day,,30,-0.9121880689,21.70880627,6.36678499,-1.599134398
"Birmingham, England, United Kingdom",6/21/2022,14.5,14.5,10,74.23,0,47.6,rain,0,0,25.7,17.4,233.3,1005.3,90.4,14.4,354,1.3,4,10,"Rain, Overcast",rain,,314,-0.5179359951,22.77135514,11.6074703,8.443100049
"Birmingham, England, United Kingdom",6/21/2022,14.4,14.4,10.2,76.05,0,47.6,rain,0,0,26.9,16.8,242,1005.7,95.2,17.5,387,1.4,4,10,"Rain, Overcast",rain,,97,-0.9773570236,20.42547943,13.97585664,-4.916929609
"Birmingham, England, United Kingdom",6/21/2022,14.3,14.3,10.5,77.91,2,47.6,rain,0,0,28.1,16.2,250.7,1006,100,20.5,420,1.5,4,10,"Rain, Overcast",rain,,272,-0.5494195852,26.79868479,4.362508132,12.99653176
"Birmingham, England, United Kingdom",6/21/2022,13.9,13.9,10.4,79.61,0,47.6,rain,0,0,30,17.6,250.6,1006,100,20.6,404.7,1.4,4,10,"Rain, Overcast",rain,,113,-0.9213045621,24.99333423,6.691526404,0.283715627
"Birmingham, England, United Kingdom",6/21/2022,13.5,13.5,10.4,81.35,0,47.6,rain,0,0,31.9,19.1,250.6,1006,100,20.8,389.3,1.4,4,10,"Rain, Overcast",rain,,340,-0.9000071265,29.46523789,1.108192359,4.391729669
"Birmingham, England, United Kingdom",6/21/2022,13.2,13.2,10.4,83.13,1.4,47.6,rain,0,0,33.8,20.5,250.5,1006,100,20.9,374,1.3,4,10,"Rain, Overcast",rain,,81,-0.6779755735,29.25889822,10.69480739,7.155775836
"Birmingham, England, United Kingdom",6/21/2022,12.2,12.2,10,86.23,0,19,,0,0,34.3,18,236.4,1006.7,77.1,22,268,0.9,3,10,Partially cloudy,partly-cloudy-day,,52,0.4078492487,22.97211046,11.78607947,32.24353986
"Birmingham, England, United Kingdom",6/21/2022,11.2,11.2,9.6,89.48,0,19,,0,0,34.8,15.5,222.2,1007.3,54.1,23,162,0.6,2,10,Partially cloudy,partly-cloudy-day,,263,-0.1403837549,28.19569639,8.036614012,23.2046965
"Birmingham, England, United Kingdom",6/21/2022,10.3,10.3,9.2,92.89,0.1,19,rain,0,0,35.3,13,208.1,1008,31.2,24.1,56,0.2,0,10,Partially cloudy,partly-cloudy-night,,234,0.4490991768,27.09645525,11.87774094,35.0219477
"Birmingham, England, United Kingdom",6/21/2022,9.9,7.9,8.9,93.92,0,19,,0,0,36.1,13.6,204.9,1008,23.5,24.1,37.3,0.1,0,10,Partially cloudy,partly-cloudy-night,,271,0.1646886297,22.45671839,11.89393193,24.50322131
"Birmingham, England, United Kingdom",6/22/2022,9.4,7.4,8.7,94.96,0,19,,0,0,37,14.2,201.6,1008,15.7,24.1,18.7,0.1,0,10,Clear,clear-night,,119,0.5884112789,20.40590846,9.133479497,33.33179141
"Birmingham, England, United Kingdom",6/22/2022,9.1,6.8,8.5,96.03,0,19,,0,0,37.8,14.8,198.4,1008,8,24.1,0,,0,10,Clear,clear-night,,248,-0.9975332768,27.92294799,2.081914394,2.704125987
"Birmingham, England, United Kingdom",6/22/2022,8.9,6.6,8.4,96.24,0,23.8,,0,0,39.4,15.2,192.8,1007.7,12.2,24.1,0,,0,10,Clear,clear-night,,92,0.9283833894,23.16275265,14.370788,44.82154282
"Birmingham, England, United Kingdom",6/22/2022,8.9,6.4,8.3,96.46,0,23.8,,0,0,40.9,15.7,187.3,1007.3,16.5,24.1,0,,0,10,Clear,clear-night,,116,0.2678539024,23.0964181,4.720483095,29.49994817
"Birmingham, England, United Kingdom",6/22/2022,8.8,6.2,8.3,96.67,0,23.8,,0,0,42.5,16.2,181.7,1007,20.7,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,300,-0.4709348451,28.07822838,3.561634059,14.43841744
"Birmingham, England, United Kingdom",6/22/2022,9.2,6.6,8.7,96.47,0,23.8,,0,0,46.1,18,174,1006.3,47.1,20.8,2.7,0,0,10,Partially cloudy,partly-cloudy-day,,177,0.9577022822,26.81627098,7.390213626,54.5218783
"Birmingham, England, United Kingdom",6/22/2022,9.7,7,9.1,96.26,0,23.8,,0,0,49.7,19.8,166.3,1005.7,73.6,17.5,5.3,0,0,10,Partially cloudy,partly-cloudy-day,,250,-0.1462988001,29.06073717,5.89847354,23.07987694
"Birmingham, England, United Kingdom",6/22/2022,10.2,10.2,9.6,96.06,1.7,23.8,rain,0,0,53.3,21.6,158.6,1005,100,14.2,8,0,0,10,Overcast,cloudy,,24,0.6067156529,24.39080933,0.8919363515,45.98512542
"Birmingham, England, United Kingdom",6/22/2022,10.8,10.8,10.2,96.29,0,33.3,,0,0,52.3,22.7,163.9,1004.7,100,12.2,14,0,0,10,Overcast,cloudy,,284,0.1219282998,20.76972785,0.2802029229,25.20133291
"Birmingham, England, United Kingdom",6/22/2022,11.4,11.4,10.9,96.53,0,33.3,,0,0,51.4,23.8,169.3,1004.3,100,10.3,20,0.1,0,10,Overcast,cloudy,,151,0.9600930744,20.55823706,10.9207968,55.08792107
"Birmingham, England, United Kingdom",6/22/2022,12.1,12.1,11.6,96.76,3.2,33.3,rain,0,0,50.4,24.8,174.6,1004,100,8.3,26,0.1,0,10,Overcast,cloudy,,48,-0.263792233,23.81360899,0.8814334772,13.58180332
"Birmingham, England, United Kingdom",6/22/2022,12.5,12.5,11.8,95.5,0,33.3,,0,0,47.6,24.5,178.1,1003.7,100,11.1,30.7,0.1,0,10,Overcast,cloudy,,206,-0.9994548946,28.46564915,10.07367788,-10.63504882
"Birmingham, England, United Kingdom",6/22/2022,13,13,12.1,94.27,0,33.3,,0,0,44.9,24.1,181.5,1003.3,100,13.8,35.3,0.1,0,10,Overcast,cloudy,,263,-0.1403837549,20.77018797,10.64884115,14.22944223
"Birmingham, England, United Kingdom",6/22/2022,13.5,13.5,12.4,93.06,1.6,33.3,rain,0,0,42.1,23.8,185,1003,100,16.6,40,0.1,0,10,Overcast,cloudy,,39,-0.6501425387,20.37305176,6.295799592,-3.263546799
"Birmingham, England, United Kingdom",6/22/2022,13.4,13.4,12.5,94.29,0,52.4,rain,0,0,40.8,21.4,179.1,1002.7,100,17.3,37.7,0.1,0,10,"Rain, Overcast",rain,,88,-0.9742080601,26.59822555,2.241088136,-5.259927366
"Birmingham, England, United Kingdom",6/22/2022,13.3,13.3,12.6,95.53,0,52.4,rain,0,0,39.5,19,173.3,1002.3,100,18,35.3,0.1,0,10,"Rain, Overcast",rain,,207,-0.7556882917,25.36121955,11.72691464,1.050493861
"Birmingham, England, United Kingdom",6/22/2022,13.3,13.3,12.8,96.79,3.2,52.4,rain,0,0,38.2,16.6,167.4,1002,100,18.7,33,0.1,0,10,"Rain, Overcast",rain,,15,0.2095375039,26.46627561,3.424977913,31.47746058
"Birmingham, England, United Kingdom",6/22/2022,13.6,13.6,12.8,94.91,0,52.4,rain,0,0,37.2,17.2,180.9,1002,100,20.5,79.7,0.3,1,10,"Rain, Overcast",rain,,252,0.9751501391,23.79474496,13.19051966,48.16054281
"Birmingham, England, United Kingdom",6/22/2022,13.9,13.9,12.8,93.08,0,52.4,rain,0,0,36.2,17.8,194.5,1002,100,22.3,126.3,0.4,1,10,"Rain, Overcast",rain,,125,0.6533380441,23.34890452,8.138025838,40.02637958
"Birmingham, England, United Kingdom",6/22/2022,14.2,14.2,12.8,91.29,1,52.4,rain,0,0,35.3,18.4,208,1002,100,24.1,173,0.6,2,10,"Rain, Overcast",rain,,314,-0.5179359951,26.54163211,1.963525303,11.78254259
"Birmingham, England, United Kingdom",6/22/2022,13.2,13.2,11.9,92.23,0,14.3,,0,0,35.3,17.5,204.5,1002.3,70,24.1,129,0.4,1,10,Partially cloudy,partly-cloudy-day,,15,0.2095375039,24.01071847,9.5013119,28.13166173
"Birmingham, England, United Kingdom",6/22/2022,12.2,12.2,11.2,93.2,0,14.3,,0,0,35.3,16.7,201,1002.7,40,24.1,85,0.3,1,10,Partially cloudy,partly-cloudy-day,,264,-0.7757866015,27.38647597,6.823361511,5.873136668
"Birmingham, England, United Kingdom",6/22/2022,11.3,11.3,10.4,94.19,0,14.3,,0,0,35.3,15.8,197.5,1003,10,24.1,41,0.1,0,10,Clear,clear-night,,186,0.7433654838,23.0766969,14.23799333,39.63777564
"Birmingham, England, United Kingdom",6/22/2022,10.8,10.8,9.9,94.17,0,14.3,,0,0,37.4,16.2,197.5,1003,39.8,24.1,27.3,0.1,0,10,Partially cloudy,partly-cloudy-night,,205,-0.7108209871,20.13505863,1.470928037,1.324144525
"Birmingham, England, United Kingdom",6/23/2022,10.3,10.3,9.4,94.15,0,14.3,,0,0,39.6,16.6,197.6,1003,69.7,24.1,13.7,0,0,10,Partially cloudy,partly-cloudy-night,,308,-0.715012168,21.91571729,8.240784194,1.282477672
"Birmingham, England, United Kingdom",6/23/2022,9.9,7.5,9,94.13,0,14.3,,0,0,41.8,16.9,197.6,1003,99.5,24.1,0,,0,10,Overcast,cloudy,,96,-0.8608273156,22.56481808,14.71933408,-3.804840878
"Birmingham, England, United Kingdom",6/23/2022,9.7,7.3,9,95.19,0,9.5,,0,0,42.1,17.2,193.7,1003,81.9,22.8,0,,0,10,Partially cloudy,partly-cloudy-night,,203,0.6469354922,28.96669492,0.001430849808,47.36576784
"Birmingham, England, United Kingdom",6/23/2022,9.5,7.1,9,96.26,0,9.5,,0,0,42.5,17.4,189.9,1003,64.2,21.5,0,,0,10,Partially cloudy,partly-cloudy-night,,50,0.9415734642,29.63005229,11.19016226,54.4875764
"Birmingham, England, United Kingdom",6/23/2022,9.4,6.8,9,97.34,0,9.5,,0,0,42.8,17.6,186,1003,46.6,20.2,0,,0,10,Partially cloudy,partly-cloudy-night,,30,-0.9121880689,26.11851637,1.129088516,-0.5567878677
"Birmingham, England, United Kingdom",6/23/2022,9.8,7.3,9.1,95.62,0,9.5,,0,0,42,18,186.8,1003.3,64.4,21.5,6,0,0,10,Partially cloudy,partly-cloudy-day,,339,-0.3641072875,29.71610027,4.713019952,18.14535752
"Birmingham, England, United Kingdom",6/23/2022,10.2,10.2,9.3,93.94,0,9.5,,0,0,41.2,18.4,187.6,1003.7,82.1,22.8,12,0,0,10,Partially cloudy,partly-cloudy-day,,3,-0.6214083129,27.80225794,8.151678871,8.021656538
"Birmingham, England, United Kingdom",6/23/2022,10.7,10.7,9.5,92.29,0,9.5,,0,0,40.3,18.7,188.4,1004,99.9,24.1,18,0.1,0,10,Overcast,cloudy,,122,-0.9991412226,23.81756322,9.144251529,-7.069271062
"Birmingham, England, United Kingdom",6/23/2022,12.1,12.1,9.7,84.88,0,23.8,,0,0,37.7,20.5,192.7,1004,93.4,24,138.3,0.5,1,10,Overcast,cloudy,,6,-0.2277034173,24.83461641,10.9208369,16.06654183
"Birmingham, England, United Kingdom",6/23/2022,13.6,13.6,9.9,78.16,0,23.8,,0,0,35,22.3,197.1,1004,87,23.9,258.7,1,3,10,Partially cloudy,partly-cloudy-day,,8,0.953458383,26.38757984,8.542661966,55.05703166
"Birmingham, England, United Kingdom",6/23/2022,15.1,15.1,10.1,72.04,0.2,23.8,rain,0,0,32.4,24.1,201.4,1004,80.5,23.8,379,1.4,4,10,Partially cloudy,partly-cloudy-day,,127,0.8048269734,28.81388056,9.479900209,53.35163852
"Birmingham, England, United Kingdom",6/23/2022,15.5,15.5,10,69.76,0,23.8,,0,0,32.4,23.9,204.9,1004.3,87,23.1,407.3,1.5,4,10,Partially cloudy,partly-cloudy-day,,76,0.9732486875,23.39522346,14.62152388,52.79481373
"Birmingham, England, United Kingdom",6/23/2022,15.9,15.9,9.9,67.55,0,23.8,,0,0,32.4,23.6,208.5,1004.7,93.5,22.4,435.7,1.7,4,10,Overcast,cloudy,,25,0.9852851019,28.3442046,1.755302133,59.78881282
"Birmingham, England, United Kingdom",6/23/2022,16.4,16.4,9.9,65.41,0.5,23.8,rain,0,0,32.4,23.4,212,1005,100,21.7,464,1.7,5,10,Overcast,cloudy,,251,0.5648784768,22.49442379,4.366515854,39.94445007
"Birmingham, England, United Kingdom",6/23/2022,16.5,16.5,10.1,65.73,0,33.3,,0,0,32.8,23.2,211.4,1004.7,93.5,19.8,539.7,2,5,10,Overcast,cloudy,,150,0.5143273058,29.66174253,0.4914529707,46.00125806
"Birmingham, England, United Kingdom",6/23/2022,16.6,16.6,10.3,66.06,0,33.3,,0,0,33.1,22.9,210.9,1004.3,87.1,17.9,615.3,2.2,6,10,Partially cloudy,partly-cloudy-day,,301,0.2539496101,28.83990764,4.819944627,35.97298819
"Birmingham, England, United Kingdom",6/23/2022,16.8,16.8,10.5,66.38,1.1,33.3,rain,0,0,33.5,22.7,210.3,1004,80.6,16,691,2.5,7,10,Partially cloudy,partly-cloudy-day,,110,0.8771587248,28.7499432,12.86121359,54.04218639
"Birmingham, England, United Kingdom",6/23/2022,15.8,15.8,10.9,72.5,0,33.3,,0,0,35.2,22.3,207.5,1004,87.1,13.5,589.3,2.1,6,10,Partially cloudy,partly-cloudy-day,,266,-0.6884925196,29.20418391,4.105861562,6.58063836
"Birmingham, England, United Kingdom",6/23/2022,14.8,14.8,11.3,79.22,0,33.3,,0,0,36.8,22,204.7,1004,93.5,11.1,487.7,1.8,5,10,Overcast,cloudy,,37,-0.8073204315,22.93481701,9.088870959,-4.148373004
"Birmingham, England, United Kingdom",6/23/2022,13.9,13.9,11.7,86.59,1.9,33.3,rain,0,0,38.5,21.6,201.9,1004,100,8.6,386,1.4,4,10,Overcast,cloudy,,146,-0.6391316829,24.90655258,14.05362111,2.197793022
"Birmingham, England, United Kingdom",6/23/2022,13,13,11.3,89.22,0,4.8,,0,0,38.5,19.1,195.7,1004.3,100,13.8,269,1,3,10,Overcast,cloudy,,69,0.2817026281,28.69934545,10.45738673,34.97484709
"Birmingham, England, United Kingdom",6/23/2022,12.2,12.2,10.9,91.97,0,4.8,,0,0,38.5,16.6,189.6,1004.7,100,18.9,152,0.5,2,10,Overcast,cloudy,,335,0.5019222078,28.44364786,2.686047915,41.42576201
"Birmingham, England, United Kingdom",6/23/2022,11.4,11.4,10.6,94.83,0.3,4.8,rain,0,0,38.5,14,183.4,1005,100,24.1,35,0.1,0,10,Overcast,cloudy,,216,-0.4039987275,21.2857389,8.52079291,10.2676802
"Birmingham, England, United Kingdom",6/23/2022,11.2,11.2,10.4,94.61,0,4.8,,0,0,37.3,13.8,183.3,1004.7,100,24.1,23.3,0.1,0,10,Overcast,cloudy,,174,-0.3696672623,29.42565033,6.711517008,19.32605805
"Birmingham, England, United Kingdom",6/24/2022,11,11,10.2,94.39,0,4.8,,0,0,36.1,13.6,183.3,1004.3,100,24.1,11.7,0,0,10,Overcast,cloudy,,15,0.2095375039,26.08254197,14.28702397,28.46765597
"Birmingham, England, United Kingdom",6/24/2022,10.9,10.9,10,94.17,0,4.8,,0,0,34.9,13.3,183.2,1004,100,24.1,0,,0,10,Overcast,cloudy,,89,-0.8680675668,26.81865724,6.007697197,6.110265417
"Birmingham, England, United Kingdom",6/24/2022,10.8,10.8,9.7,93.33,0,9.5,,0,0,35.4,13.6,180.4,1003.7,100,24.1,0,,0,10,Overcast,cloudy,,7,0.4946162723,23.11946092,7.204109497,33.41092155
"Birmingham, England, United Kingdom",6/24/2022,10.7,10.7,9.5,92.5,0,9.5,,0,0,35.9,13.8,177.5,1003.3,100,24.1,0,,0,10,Overcast,cloudy,,12,-0.8963023075,27.94879859,2.341022485,6.552248242
"Birmingham, England, United Kingdom",6/24/2022,10.6,10.6,9.3,91.66,0,9.5,,0,0,36.4,14,174.7,1003,100,24.1,0,,0,10,Overcast,cloudy,,157,-0.4909501018,23.79631605,1.898322993,11.85038137
"Birmingham, England, United Kingdom",6/24/2022,10.9,10.9,9.3,90.26,0,9.5,,0,0,37.6,14.9,180.3,1002.7,100,24.1,9.7,0,0,10,Overcast,cloudy,,271,0.1646886297,21.14568223,12.83468349,23.44357557
"Birmingham, England, United Kingdom",6/24/2022,11.2,11.2,9.4,88.87,0,9.5,,0,0,38.8,15.7,186,1002.3,99.9,24.1,19.3,0.1,0,10,Overcast,cloudy,,161,0.6181017745,23.61505843,11.74827589,37.87301351
"Birmingham, England, United Kingdom",6/24/2022,11.5,11.5,9.5,87.52,0,9.5,,0,0,40,16.6,191.6,1002,99.9,24.1,29,0.1,0,10,Overcast,cloudy,,340,-0.9000071265,21.23113422,9.505403359,-4.66653086
"Birmingham, England, United Kingdom",6/24/2022,13,13,9.4,78.77,0,28.6,,0,0,36.7,18.5,196.1,1002,77.7,24.1,147.7,0.5,1,10,Partially cloudy,partly-cloudy-day,,118,0.9811266411,29.80787028,0.3025927713,57.5126114
"Birmingham, England, United Kingdom",6/24/2022,14.5,14.5,9.3,70.98,0,28.6,,0,0,33.5,20.4,200.6,1002,55.4,24.1,266.3,1,3,10,Partially cloudy,partly-cloudy-day,,275,-0.3132259099,22.76464777,7.733741401,12.39946443
"Birmingham, England, United Kingdom",6/24/2022,16.1,16.1,9.3,64.04,0.1,28.6,rain,0,0,30.2,22.3,205.1,1002,33.2,24.1,385,1.4,4,10,Partially cloudy,partly-cloudy-day,,211,0.8467520985,27.7838657,12.57617109,51.16475524
"Birmingham, England, United Kingdom",6/24/2022,16.8,16.8,9.1,60.57,0,28.6,,0,0,30.6,23.3,206.9,1002,40.7,22.7,527.7,1.9,5,10,Partially cloudy,partly-cloudy-day,,69,0.2817026281,29.54143815,14.43425528,35.56396793
"Birmingham, England, United Kingdom",6/24/2022,17.5,17.5,8.9,57.3,0,28.6,,0,0,31,24.2,208.6,1002,48.2,21.4,670.3,2.4,7,10,Partially cloudy,partly-cloudy-day,,299,-0.9449566017,22.95686161,11.00337424,-9.416568369
"Birmingham, England, United Kingdom",6/24/2022,18.2,18.2,8.8,54.21,0.4,28.6,rain,0,0,31.3,25.2,210.4,1002,55.7,20,813,2.9,8,10,Partially cloudy,partly-cloudy-day,,197,-0.8898225122,24.33571084,7.742556123,-6.780341685
"Birmingham, England, United Kingdom",6/24/2022,18,18,9.1,55.79,0,42.9,,0,0,31.4,25.2,212.4,1001.7,70.5,21.3,783,2.8,8,10,Partially cloudy,partly-cloudy-day,,213,-0.4656539457,23.25346024,10.94506035,5.918267055
"Birmingham, England, United Kingdom",6/24/2022,17.9,17.9,9.4,57.4,0,42.9,,0,0,31.6,25.2,214.3,1001.3,85.2,22.5,753,2.7,8,10,Partially cloudy,partly-cloudy-day,,319,0.907965194,26.35514525,5.949972467,55.85118985
"Birmingham, England, United Kingdom",6/24/2022,17.8,17.8,9.7,59.07,0.5,42.9,rain,0,0,31.7,25.2,216.3,1001,100,23.8,723,2.6,7,10,Overcast,cloudy,,113,-0.9213045621,24.20181869,10.59611962,-8.522576386
"Birmingham, England, United Kingdom",6/24/2022,16.7,16.7,10.2,65.48,0,42.9,,0,0,31.2,22.4,213.2,1001,99.9,19.2,605.3,2.2,6,10,Overcast,cloudy,,45,-0.591812726,25.91838618,9.578924147,6.076574797
"Birmingham, England, United Kingdom",6/24/2022,15.6,15.6,10.7,72.63,0,42.9,,0,0,30.7,19.7,210,1001,99.8,14.6,487.7,1.7,5,10,Overcast,cloudy,,41,0.7078511947,20.51583726,7.924147233,39.17892849
"Birmingham, England, United Kingdom",6/24/2022,14.6,14.6,11.3,80.59,1.3,42.9,rain,0,0,30.2,16.9,206.9,1001,99.7,10,370,1.3,4,10,Overcast,cloudy,,204,-0.04353922027,24.11244953,14.71084775,20.66079627
"Birmingham, England, United Kingdom",6/24/2022,13.6,13.6,10.9,83.73,0,0,,0,0,31.4,15.7,205.9,1001.3,73.1,14.7,272.3,1,3,10,Partially cloudy,partly-cloudy-day,,42,0.9993069282,21.34713756,5.187790616,44.67600795
"Birmingham, England, United Kingdom",6/24/2022,12.6,12.6,10.4,87.04,0,0,,0,0,32.6,14.5,204.9,1001.7,46.6,19.4,174.7,0.6,2,10,Partially cloudy,partly-cloudy-day,,155,-0.906191593,26.78962902,11.93307092,3.630905814
"Birmingham, England, United Kingdom",6/24/2022,11.6,11.6,10.1,90.51,0.1,0,rain,0,0,33.8,13.3,203.9,1002,20,24.1,77,0.3,0,10,Clear,clear-night,,110,0.8771587248,27.48944248,4.981888177,46.15872012
"Birmingham, England, United Kingdom",6/24/2022,10.9,10.9,9.6,91.69,0,0,,0,0,31.4,12.4,202.4,1002,45,24.1,51.3,0.2,0,10,Partially cloudy,partly-cloudy-night,,20,-0.7208777924,26.41314934,12.46278385,9.235984636
